Page ID,Page Name,Disclaimer,Amount Spent (USD)﻿
1990569264580772,Ryan Lee For Texas,Ryan Lee For Texas,≤100
109041017219108,Jeff Keener for District 4 Constable,William Jeffie Keener,≤100
104567660952584,Macomb for Kids,Macomb For Kids,≤100
2308603946062824,Atlantic City Residents for Good Government,Atlantic City Residents for Good Government,≤100
190185671528558,West Central Minnesota Ducks Unlimited,"DUCKS UNLIMITED, INC.",≤100
100176608210041,Panter: City Council,Jessica Ashley S Panter,≤100
345615012809612,Douglas Vigil for Board of Education Trustee 3,Douglas Issac Vigil,≤100
115235079924954,Scott Sherman for Mayor,Sherman for Mayor 2020,≤100
280420202708408,Myles R. Garza for 138th District Judge,Myles R. Garza for 138th District Judge,≤100
136299005939,Heifer International,HEIFER PROJECT INTERNATIONAL,≤100
309890072778981,Wisconsin Homeowners Alliance,"Wisconsin Homeowners Alliance, Inc.",≤100
110165180512203,No on Measure B - No Directly Elected Sunnyvale Mayor,No on Measure B - No Directly Elected Sunnyvale Mayor,≤100
347533962632937,Common Ground,Common Ground,≤100
353030440227,Oakland Zoo,CONSERVATION SOCIETY OF CALIFORNIA,≤100
193618220508,LIFE Today,LIFE Outreach International,≤100
1764185850558806,Apex Clean Energy,Apex Clean Energy,≤100
129038841261426,Energy Consumers of the Carolinas,Energy Consumers of the Carolinas Inc,≤100
104321904487898,Opt Out Decatur,SAM Action,≤100
138920486202280,VOTE411,League of Women Voters Education Fund,≤100
290851614930809,Combat AntiSemitism,Combat Anti-Semitism,≤100
367854770014260,Krishna Bansal for US Congress,KRISHNA FOR CONGRESS,≤100
108891307357057,Dan Clark for Milton Select Board,Friends of Dan Clark,≤100
2238276562915303,Dayna Blazey for Judge,Dayna Blazey For Judge,≤100
106431740799515,Susan Moran for State Senate  - Plymouth & Barnstable District,Joseph J Manning,≤100
391523854240149,Tim Knopp,Tim Knopp for State Senate,≤100
192325947448867,"City of Halstead, Kansas","HALSTEAD, CITY OF",≤100
119185877167,National Committee on U.S.-China Relations,"NATIONAL COMMITTEE ON UNITED STATES-CHINA RELATIONS, INC.",≤100
112844556967987,Re-Elect Mayor Danny Jones - South Congaree,Kelehear Dickerson Jones,≤100
195297153841110,American Heart Association - Alabama,"American Heart Association, Inc.",≤100
106874877550275,Tricia Hise for State Senate,Tricia Lynne Hise,≤100
104010744313600,Vote Ben Pogue,Ben Pogue for Solicitor LLC,≤100
101371854767351,New York State Conference of Blue Cross and Blue Shield Plans,New York State Conference of Blue Cross Blue Shield Plans,≤100
112347570296487,Vote Judge Frank Castro,Cynthia Alicia Castro,≤100
100632491353488,Jayhawk Wind,Jayhawk Wind,≤100
657201708076147,Susan Kelly for 19th District Judge,Susan Neely Kelly,≤100
383763321729614,Paramount Hudson Valley,These ads ran without a disclaimer,≤100
105137577729920,Lisa Brunner,Lisa Genevieve Molina Brunner,≤100
1493081977574250,American Craftsman Homes,American Craftsman Homes,≤100
1072268139586903,Robert Fox for Long Beach,Robert Fox for Long Beach City Council,≤100
440144889337112,Chicago Immigration Advocates Law Offices,Chicago Immigration Advocates Law Offices,≤100
109986677222154,Michael Tubbs For Mayor,Michael Tubbs for Stockton Mayor,≤100
158791100909689,Concerned Veterans for America,Concerned Veterans for America,≤100
194115677277113,A21,The A21 Campaign,≤100
173378189376448,Transport Workers Union of America Local 208,Transport Workers Union Local 208,≤100
20876805343,March of Dimes,MARCH OF DIMES INC.,≤100
152926718105068,FloWater,FloWater,≤100
213998472307,Hoosier Environmental Council,"HOOSIER ENVIRONMENTAL COUNCIL, INC",≤100
285225202392761,Bluon Solutions,"Bluon, Inc.",≤100
25197207895,Climate Solutions,CLIMATE SOLUTIONS,≤100
104574504250457,Relentless Pursuit,These ads ran without a disclaimer,≤100
143638682390171,Catholic Education Arizona,Catholic Education Arizona,≤100
106211660885207,Cabrillo - Yes on R,Friends of Cabrillo College 2020 – YES on R,≤100
168702036500112,American Heart Association - Louisiana,"American Heart Association, Inc.",≤100
1597768883855865,Mark Newgent,Mark Adam Newgent,≤100
114375916628569,Queta Rodriguez for County Commissioner Pct 2,Queta Rodriguez for County Commissioner Pct 2,≤100
26668999076,The Cato Institute,"CATO INSTITUTE, INC.",≤100
92738641235,Sarah Lawrence College,These ads ran without a disclaimer,≤100
1415941991981876,Texas Central,Texas Central,≤100
140499052681592,Bank of the West,BANK OF THE WEST,≤100
1918482594865614,Torrance Proud,Proud Digital Media,≤100
321052832139377,David Cook for Supervisor 2020,David Christopher Cook,≤100
203583423017526,National Immigration Law Center,National Immigration Law Center,≤100
2108414729422207,New Energy Now PA,Energy Media,≤100
381645195830013,San Jose Submerged,Silicon Valley Debug,≤100
101714424645728,Martina Jackson for State Representative,Martina Marie Jackson Haynes,≤100
316314175449883,Northwest Side GOP Club,Northwest Side GOP Club,≤100
111661377023094,Luann D'Agostino for State Rep,Elect Luann D'Agostino,≤100
5863113009,Los Angeles Times,These ads ran without a disclaimer,≤100
115421956682126,Drag Them to the Polls,Friends of Jacob Meister,≤100
1220446698037852,Stockton District 2 City Councilmember Dan Wright,Dan Wright for City Council 2020,≤100
757796280970472,Supervisor John Leopold,Friends of John Leopold,≤100
831246867275055,Nebraska Counts,Civic Nebraska,≤100
1669941646417657,Senior Choice Financial,These ads ran without a disclaimer,≤100
755175814541555,Law Office of Fernando Dubove - Immigration Attorney in Dallas,Law Office of Fernando Dubove,≤100
105191560863460,Judge Emily Sutton,Citizens for Judge Emily Sutton,≤100
376776419037747,Turning Point USA,These ads ran without a disclaimer,≤100
103438327698577,Ryan Williams for Denton County Commissioner,Friends of Ryan Williams,≤100
1097837643643221,Lake O Alliance,Lake Okeechobee Business Alliance,≤100
102303321149005,Accountable For Equality,Accountable for Equality,≤100
855106367884763,One kind act a month,Timothy Odell Turner,≤100
49906899425,Ramapo College of New Jersey,Ramapo College of New Jersey,≤100
345577742786020,Direct Solar DFW,Direct Solar DFW,≤100
640792746274736,Hollywood Village,Church of Scientology Celebrity Centre International,≤100
355708951825737,Elizabeth For Texas,Elizabeth for Texas,≤100
1520852664890753,Beau Biden Foundation for the Protection of Children,Beau Biden Foundation for the Protection of Children,≤100
126975136952,Progressive Policy Institute,PROGRESSIVE POLICY INSTITUTE,≤100
852784198406948,Boy Scouts Investigation,These ads ran without a disclaimer,≤100
1396723820466831,Ryan Bell for Pasadena,Bell for City Council 2020,≤100
305771790080461,Jim 2020,JIM 2020 COMMITTEE,≤100
1708467695859543,Veteran Transition Mission,Sonia Ivelisse Barriera Ayala,≤100
113702026736466,National Parks Action Fund,National Parks Action Fund,≤100
9062006483,REI,"RECREATIONAL EQUIPMENT, INC.",≤100
107238994151543,Dr.  Janie Myers for Vigo County Coroner,Janie Lynette Orrington Myers,≤100
104450731116649,Blair Reynolds for Congress,BLAIR REYNOLDS FOR CONGRESS,≤100
427290978110426,Backpage Trafficking,X Social Media LLC,≤100
108879057120462,Susan Collins for City Council 2020,Collins for City Council 2020,≤100
7455579958,Oklahoma Hall of Fame at the Gaylord-Pickens Museum,The Oklahoma Hall of Fame,≤100
2078647579047586,Project Pulso,Project Pulso,≤100
312168682119,The Commonwealth Institute For Fiscal Analysis,"COMMONWEALTH INSTITUTE FOR FISCAL ANALYSIS, THE",≤100
126660277417565,Engage Michigan,Engage Michigan,≤100
103842511193067,Inglewood Proud,Gary Wayne Lawson,≤100
96171427550,Raja for Congress,FRIENDS OF RAJA FOR CONGRESS,≤100
472870506172955,Kim Coleman,KIM FOR UTAH,≤100
595698803841943,State Rep. John Viola,Delaware House Democratic Caucus,≤100
543862072448211,Montclair Proud,Proud Digital Media,≤100
354790492124870,Trey Brothers for Hardin County Constable Precinct 3,Robert Brothers Iii,≤100
108209810736254,Dave for Dacula,David James Slotter,≤100
30618466815,Pacific Legal Foundation,Pacific Legal Foundation,≤100
100501611534904,BDS is BS,BDS is BS,≤100
1112926422052179,Dan Wright for Stockton City Council - District 2,Dan Wright for City Council,≤100
237367506369,Texas Children's Hospital,Texas Children's Hospital,≤100
341887236534787,Warner Serving Whittier,Cathy Warner for Whittier City Councl FPPC # 1419357,≤100
429851780486352,Old Astoria Neighborhood Association,OLD ASTORIA NEIGHBORHOOD ASSOCIATION INC.,≤100
105368190818267,Corky Messner for Senate,MESSNER FOR SENATE,≤100
140384046004597,Water Mission,Water Mission,≤100
107623157282331,Elect Amanda Miller for Juvenile/Probate Judge,The Committee to Elect Amanda Miller Judge,≤100
14084625156,Susan G. Komen,Susan G. Komen,≤100
10572623775,Hammer Museum,Armand Hammer Museum of Art and Cultural Center Inc.,≤100
1449461518652183,4Patriots,4Patriots LLC,≤100
1007034969334989,Robert L. Deming III for United States Congress,ROBERT DEMING FOR CONGRESS,≤100
17911165812,Covenant House International,Covenant House,≤100
19913023147,St. Mary's Food Bank,St. Mary's Food Bank Alliance,≤100
423925564877158,Brian Abels - District Court Judge Division D,brianabels4judge,≤100
177449082378717,Albany Mayor Kathy Sheehan,City of Albany,≤100
516715745020290,High Plains Fair Housing Center,HIGH PLAINS FAIR HOUSING INC.,≤100
586153888207980,To Kill a Mockingbird on Broadway,To Kill a Mockingbird on Broadway,≤100
684473794899189,"Sanders Phillips Grossman, LLC",Angel Avinash Persaud,≤100
111577036986347,James P. Rudolph for City Council 2020,James Patrick Rudolph,≤100
1308788582609604,Shirron for Circuit Judge,Shirron for Circuit Judge Campaign,≤100
112726036750149,American Team Republicans,AMERICAN TEAM - Republican Party Shop,≤100
245827575495396,Catholic Charities of Orange County,Catholic Charities of Orange County,≤100
2124117640971425,"Kevin Holmes, Attorney at Law",Kevin Holmes for Prosecuting Attorney - Crawford County,≤100
858107274578323,Winston for Superior Court 2020,Roberta Taylor Winston,≤100
281937548504046,Mike Schofield,Mike Schofield Campaign,≤100
102861451206757,Greg Bullard for District Court Judge,Jessica Scott Bullard,≤100
485951371457440,Texas Gun Rights,Texas Gun Rights,≤100
208484219182176,SLO County Democratic Party,SLO County Democratic Party,≤100
884081075319643,Morgan Harper for Congress,MORGAN HARPER FOR CONGRESS,≤100
100160044896747,"Jim Holmes, Placer County Supervisor, District 3","Jim Holmes for Placer County Supervisor, District 3",≤100
111182343682003,Certified CCW,CertifiedCCW.com,≤100
102889266446324,Law Office of Mark Rosenfeld - DUI Defense,Law Office of Mark Rosenfeld,≤100
1604364886537751,Gray Management Inc./ 336 Records Publishing,Gary Garnell Gray,≤100
332129480594979,Penny Morales Shaw,Penny Shaw Campaign,≤100
97586699504,Environmental Film Festival in the Nation's Capital,These ads ran without a disclaimer,≤100
103897157661590,Kelly Hopkins For Clinton County Recorder,Kelly Hopkins,≤100
110428080441811,Bill McCarthy for State Committee,William James Mccarthy,≤100
2353537341582545,Proud Patriots,"Unicorn Wealth, LLC",≤100
135899876462184,Orange County Employees Association,ORANGE COUNTY EMPLOYEES ASSOCIATION,≤100
101786487987685,Planned Parenthood Association of Utah,Planned Parenthood Association of Utah,≤100
104409874423482,Jennie Barker for Rockwall County Commissioner,Jennifer Leigh Barker,≤100
1644016355848564,Ed Sachs for Assembly,Ed Sachs for Assembly 2020,≤100
105078834216579,Layla Zon for Superior Court Judge,Layla Hintum P Zon,≤100
111593360370616,Dr. Natisa Dill for Pittsburg City Council,Nathaniel None Dill,≤100
248208720334,"WellMed Medical Management, Inc.","WELLMED MEDICAL MANAGEMENT, INC.",≤100
93228695778,Tea Party Patriots,Tea Party Patriots,≤100
150621451650636,Montana Wilderness Association,"MONTANA WILDERNESS ASSOCIATION, INC.",≤100
1201216913294878,Jesus Reyes Legal,These ads ran without a disclaimer,≤100
49651563727,Live Action,Live Action,≤100
1819213871713785,Light the Hoan,Daniel W Hoan Foundation,≤100
322894405289640,"Unanyan Law, Inc.",Unanyan Law,≤100
165711686804303,Alliance for Quality Education of New York,ALLIANCE FOR QUALITY EDUCATION,≤100
1338822066131069,Women's March,Women's March,≤100
998466296865567,Decision Desk HQ,Decision Desk HQ,≤100
111324359048459,Dr. Roger Marshall,KANSANS FOR MARSHALL,≤100
113595780100283,David Bonoma for Judge,David A. Bonoma for Judge,≤100
489560147748670,BHAVA,These ads ran without a disclaimer,≤100
428924807715903,Stephanie 4 Marin,Moulton-Peters for Supervisor 2020,≤100
104594401071285,Roelgarcia4justice,Rogelio Garcia,≤100
108152933883451,TrumpTrendz,Troy Lorenzo Davis,≤100
934383773267509,Premier Solar NW,Madeline V. Coast,≤100
457388651049360,One Florida Foundation,One Florida Foundation,≤100
101070641452406,Seamus Garrity for Central Committee,Seamus Garrity for Central Committee,≤100
106719914235841,"Leo Lovett - Clovis City Commission, District 1",Nathan Leo Lovett,≤100
112525283540785,John Maher for Wharton County DA,John Maher for Wharton County DA,≤100
648578735286901,Kathryn Barger,Kathryn Barger for Supervisor 2020,≤100
107142210865623,Elect Vincent Cuevas for State Representative 92nd District,the Committee to Elect Vincent Cuevas,≤100
102052391205929,James Kurth for Victoria County Commissioner Precinct 3,James W Kurth Jr Campaign for County Commissioner Precinct 3,≤100
160750304063986,Washington Housing Alliance Action Fund,Washington Housing Alliance Action Fund,≤100
2038384559798492,Audrey For Judge,Friends of Audrey Victoria Cosgrove,≤100
111299410414530,Bones and Arrow,Lindsay Christine Arthur,≤100
103313141063508,The Welcome Party,The Welcome Party,≤100
1679521432262834,Physicians Grassroots Network,American Medical Association,≤100
1715262342039208,Texas Gulf Coast Area Labor Federation,"TEXAS GULF COAST AREA LABOR FEDERATION, AFL-CIO",≤100
102026767904506,Matern 2020,Matern 2020,≤100
445262262901406,John Mues for Montana,MUES FOR MONTANA,≤100
54684090291,Partnership for Drug-Free Kids,The National Center on Addiction and Substance Abuse with Facebook ad credits,≤100
1033257630055506,Humane Society Legislative Fund of Kansas,Humane Society Legislative Fund of Kansas,≤100
462537231005690,Calvin Dane for Rock Island County State's Attorney,Friends of Calvin Dane,≤100
502588413419333,All For Them,All For Them Vaccines,≤100
577835869013967,Pomona Proud,Proud Digital Media,≤100
100331818171939,Erin Abbott for Wentzville Board of Education,Erin Melissa Abbott,≤100
422102834793422,"City of Delray Beach, Florida Government",Gina Yanet Carter,≤100
113743846854204,Florida Ag Coalition,These ads ran without a disclaimer,≤100
103242591220406,Michael Hart For Lilburn City Council 2020,Frederick Ronald Hart Ii,≤100
22898109808,Grist.org,Grist Magazine,≤100
108758267355684,Konu,These ads ran without a disclaimer,≤100
111247663630250,Heath Scarbrough for Assessor of Property,Heath Edward Scarbrough,≤100
202851657003895,We Are PA,The Story of Us,≤100
251632675552663,Rigged: The Voter Suppression Playbook,American Issues Initiative,≤100
578392388845780,CMREI Live Events,These ads ran without a disclaimer,≤100
107953199261156,ifaw,"INTERNATIONAL FUND FOR ANIMAL WELFARE, INC.",≤100
109759983914887,Citizens Against the Creekwood Quarry,Citizens Against the Creekwood Quarry,≤100
