Page ID,Page Name,Disclaimer,Amount Spent (USD)﻿
109265100610613,Rep. Jay Barrows for Republican State Committee,Red Massachusetts Grassroots Action,≤100
551209338311443,Caucus of Working Educators,Caucus of Working Educators,≤100
173793155340,ConocoPhillips,These ads ran without a disclaimer,≤100
479170758924824,The Fix,These ads ran without a disclaimer,≤100
621668134518008,Global March for Elephants and Rhinos,Global March for Eles & Rhinos,≤100
122569711116144,Prison Yoga Project,Prison Yoga Project,≤100
101899477894353,Rafael Alcoser III for US Congress TX - 35,Lorenzo Faustino Gonzalez,451
24330467048,Americans for Prosperity,AMERICANS FOR PROSPERITY,19301
2330257303919644,Realise. I Love Judge Judy,These ads ran without a disclaimer,≤100
363645877361625,New Mexico Working Families Party,ABQ Working Families Party MFC,≤100
800209743669327,JP Ronald Author,These ads ran without a disclaimer,≤100
1565427260254574,John Hankins for Wheeler County Sheriff,John Hankins for Sheriff Campaign,239
604585346220609,CK Family Services,"COVENANT KIDS, INC",1615
100997067203517,Big Tentacle,These ads ran without a disclaimer,≤100
191867665063690,New Journey,"NEW JOURNEY PAC, INC.",104
857935174270012,Tamera Bounds,Tamera Castner Bounds,≤100
215642455673147,Build the Wave,BUILD THE WAVE,≤100
35142679763,Alzheimer's Disease Research,"BRIGHTFOCUS FOUNDATION, INC. A/K/A BRIGHTFOCUS FOUNDATION",987
612484949138774,Bradley Center for Natural and Artificial Intelligence,Robert Leonard Ii Crowther,≤100
706414369427081,Nick Freitas,Friends of Nick Freitas Inc.,≤100
1754159531541610,Central Pasco Democratic Club,Lawrence Phillip Bogo,≤100
262888175763,The Anderson Immigration Law Group,These ads ran without a disclaimer,≤100
34345791496,Orphan Relief and Rescue,Orphan Relief and Rescue,≤100
280915657058,"Nature, Wildlife and Pet Photography Forum",These ads ran without a disclaimer,≤100
67262126186,McPherson College,MCPHERSON COLLEGE,≤100
40102638699,J Street,J STREET INC,111
94383715886,Metro,Metro,≤100
518413051517496,Friends of Berryessa Schools - Yes on Measure U,"Outstanding Berryessa Schools - YES on U, FPPC# 1424091.",≤100
636440989754325,Netamaker,Saji Salam,≤100
327654217373550,Shelly Harris for Illinois Supreme Court Justice,Shelly Harris,≤100
1572766086179748,Champions Manager Mobasaka,These ads ran without a disclaimer,≤100
543140549129071,"5k Under Vehicles, Boats, Recreational",Nathan James Dolan,≤100
45091557853,HSA for America,Wiley Perry Long Iii,≤100
114585393293833,Holden For Sheriff,James Lee Holden,≤100
1574056182909397,"Mike Freeman Director, Upper Brushy Creek WCID",These ads ran without a disclaimer,≤100
393932827634250,Dissent Pins,Common Practice,10108
105869134358705,Left Is Right,Story Network Foundation,≤100
112620086923598,Vote Reyna For Constable Pct. 1,Raymundo Reyes,1424
536505076482383,Open Primaries,OPEN PRIMARIES INC.,≤100
102122391309029,Choose Millie Thompson for Hays County Court at Law #3,Millie Leone Thompson,2411
100950401414532,State Committeewoman Judy Crocker,Elect Judy Crocker,≤100
105026891006847,YES on D,These ads ran without a disclaimer,≤100
53173711043,AdExchanger,These ads ran without a disclaimer,≤100
660392237420535,Kick Insurance to the Curb,Jordan Patrick Fowler,≤100
323026705270992,U-Luv Foods,These ads ran without a disclaimer,≤100
133764907211570,Concerned Citizen,Steven Niems,≤100
102186377870950,Daisy Scheske Freeman for  Gonzales County Commissioner PCT 3,Daisy Lynn Scheske Freeman,296
461204744067686,Family Protection Association,Family Protection Association,9116
294196590710262,FWD.us,FWD.us,3816
182985838743516,Rose & Rex,These ads ran without a disclaimer,≤100
110480687148462,"Edward Tedesco, State Committeeman",Red Massachusetts Grassroots Action,≤100
328950051056353,Climate Communicators,These ads ran without a disclaimer,≤100
854065861604298,Central Valley Energy Coalition,Central Valley Energy Coaltion,≤100
370923293775946,Carmen Turner for Tax Assessor-Collector,Antron Derrell Johnson,≤100
354329797956187,The Catholic Association,"The Catholic Association, Inc",151
89757739264,Farm Credit,Farm Credit Council,884
132766376763861,I Make America,Association of Equipment Manufacturers,2078
717115395103069,PrintedKicks,These ads ran without a disclaimer,≤100
153045622000917,Home Professionals,Home Professionals,18985
111708930296540,CPAC Environmental Solutions,CPAC Environmental Solutions,≤100
100391988083233,Triggered Freedom Apparel,Triggered Freedom Apparel,447
107857717331732,The 2081 Project,Vincent Allen Pryor,≤100
112598030285342,Patriotic Lifestyle,These ads ran without a disclaimer,≤100
721340781352249,The Digital Plan,The Digital Plan,≤100
173781039637371,National Faith Based Mobilization Network,These ads ran without a disclaimer,≤100
354586505391697,Derrick Evans - The Activist,Derrick Evans,≤100
112393473625448,Del Norte for Elizabeth Warren,Mykaela Janette Mc Grew Higgins,≤100
2859312157419346,Jennifer Love Tang for Monterey Park City Council,Jennifer Love Tang for Monterey Park City Council,≤100
2097894726895751,Progressive Blue,Christian None Gardinier,≤100
1402589683115811,The Holdsworth Center,The Holdsworth Center,894
348042539246843,Neal Franklin for County Commissioner,Neal J. Franklin Campaign,730
490720044466513,Airdog,These ads ran without a disclaimer,≤100
109446437223000,OceanHero - Search the web and save the oceans,These ads ran without a disclaimer,≤100
141269525933538,Democrats for Education Reform,Education Reform Now Advocacy Inc.,≤100
2681078191918286,Deplorables The Game,Shutemdown LLC,≤100
652871448486599,Bright Savings,These ads ran without a disclaimer,≤100
17023576156,The Leadership Conference on Civil and Human Rights,The Leadership Conference on Civil and Human Rights,131
117039803022825,Araceli De La Cruz For Judge,Friends of Araceli Reyes De La Cruz,≤100
112955806896246,Dalia Al-Aqidi,Dalia for Congress,277
115160206606461,Tool To Use,These ads ran without a disclaimer,≤100
1483708521773090,Finally Affordable Health & Life Insurance,Roy D Griffin,840
1487803294877075,Our Laredo,Lakshmana None Viswanath,≤100
169196224815,Giovanni Capriglione,These ads ran without a disclaimer,≤100﻿
415431462276301,Fancylicious,These ads ran without a disclaimer,≤100
135899876462184,Orange County Employees Association,ORANGE COUNTY EMPLOYEES ASSOCIATION,279
108371457248554,Slightly,These ads ran without a disclaimer,≤100
697550220348111,Washington County Texas GOP,Washington County Republican Party,≤100
1010143499143169,Medicare Savings,Mayo Labs,25276
248922701788783,Re-Elect Congressman Henry Cuellar,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN,15318
2142484419335377,Art From Blamo,These ads ran without a disclaimer,≤100
106685454140373,Net Impact Sonoma County,These ads ran without a disclaimer,≤100
111390160437505,VOTUS,These ads ran without a disclaimer,≤100
224597158386607,Rosa-Luxemburg-Stiftung / English,These ads ran without a disclaimer,≤100
100759124724678,TrumperDumper,Brian D Healy,≤100
1682876188698809,United for Respect,United for Respect,1760
112409442166323,The Nature Conservancy in Utah,Nature Conservancy,≤100
102391084637199,The Mindful Cops,These ads ran without a disclaimer,≤100
1963336253897018,Jay Stittleburg for Texas Senate District 4,Jason Stittleburg,200
486187168238636,Sheriff Javier Salazar,Javier Salazar for Sheriff,118
106784000894963,Calvin Cooks for Thibodaux City Marshal,These ads ran without a disclaimer,≤100
101351981366645,Sonia Neculescu for MN House 60A,Neighbors for Sonia,≤100
101619787911541,The Daily Trumplican,John Peter Block,≤100
2240890029509794,Olivier's Motorsport and Graphics,These ads ran without a disclaimer,≤100
127675453978638,Unlikely Heroes,Unlikely Heroes Inc.,≤100
355729668551243,Veterans Education Project,Veterans Education Project,≤100
108116670710505,SEC Basketball,These ads ran without a disclaimer,≤100
473558703216022,Gabfest,Paul W Queen,≤100
320738328865866,Arati Kreibich for Congress NJ5,Arati for Congress and Progressive Change Campaign Committee,≤100
1726850337591747,The Mexican Next Door,These ads ran without a disclaimer,≤100
119813931368680,Daniel Webster for Congress,Dan Webster,≤100
148306605193993,Blue Shield of California,Lawrence Joseph Sepe,≤100
143279522356096,Presbyterian Village North,These ads ran without a disclaimer,≤100
727061074136320,Callabyte Technology,Callabyte,≤100
112166107020167,EPPD Mission Valley Citizens Advisory Board,These ads ran without a disclaimer,≤100
1627830330765066,"Gireud Hobbs, PLLC",Gireud Hobbs PLLC,270
218995291510023,DJ Alvarez for Galveston County Constable Pct 4,Danny Joseph Alvarez,435
605447116479685,History 101,Novelty Media,≤100
1081838515223992,Legal Talk 360 with Al Green,These ads ran without a disclaimer,≤100
271984642948854,Bridges for Justice,Chad for Judge Campaign,738
252079218618623,Believe in Big Change,These ads ran without a disclaimer,≤100
116528209742024,Juven Jacob,Juven Jacob,≤100
114491101941815,Acupuncturists Without Borders,ACUPUNCTURISTS WITHOUT BORDERS,≤100
327645337733727,Dr. Eduardo Lara,Eduardo Lara for City Council 2020 FPPC # 1422168,≤100
534419043733866,Iranian-Americans for Gabbard,Shahab Shawn Moghadam,≤100
111829146858574,Blisslyee,These ads ran without a disclaimer,≤100
617108365441628,Keep Judge Jennifer Smith,Keep Judge Jennifer Smith,≤100
414721918985761,The Sovereign Co.,These ads ran without a disclaimer,≤100
1818123491821040,Tone Mott "Versatile" TV,These ads ran without a disclaimer,≤100
345230922766820,Keep Will Dixon as District Attorney,William James Dixon,6227
116199665109023,FanPole,These ads ran without a disclaimer,≤100
100594028190632,SocialLeftist,These ads ran without a disclaimer,≤100
135215276670024,We Vote America,These ads ran without a disclaimer,≤100
817887384971384,Twitch streamers,These ads ran without a disclaimer,≤100
101300188049353,Help Bring My Children Home,These ads ran without a disclaimer,≤100
20059927218,Chesapeake Climate Action Network,"CHESAPEAKE CLIMATE ACTION NETWORK, INC.",946
1039380292934365,Stop Air Tax Now,Airlines for America,418
221439681914095,Clouthub,CloutHub,≤100
107710407294058,Oz for Congress,OZ FOR CONGRESS,≤100
103574014521561,Health is Life,Kiara Tanae Billingslea,180
339008335523,Hammerle Finley Law Firm,These ads ran without a disclaimer,≤100
21647204289,Michigan Education Association,Michigan Education Association,≤100
111388476991101,Re-Elect Stephen Shires for District Attorney,William Stephen Shires,947
456051981200997,Focus for Health Foundation,Focus Autism Inc.,≤100
69039563201,Open Doors USA,"OPEN DOORS WITH BROTHER ANDREW, INC.",8756
161108570702119,Apologia Studios,Jeffrey Wayne Durbin,204
112856750158831,Barbecue Champions,These ads ran without a disclaimer,≤100
453024321536711,Amy Hawkins and Generation Strategies,These ads ran without a disclaimer,≤100
103889841112916,robin.copernicus,These ads ran without a disclaimer,≤100
100120471345214,Trauma Queen,These ads ran without a disclaimer,≤100
206690159663661,U.S. Congressman Vicente Gonzalez 2020,VICENTE GONZALEZ FOR CONGRESS,4370
175418189246260,Independent Nation,Timothy Scott Morris,≤100
1272363932926382,Singhal for Justice,Samhita None Shah,2856
1881544935393322,Bobby Bliatout For The Valley,BOBBY BLIATOUT FOR CONGRESS,≤100
290954545137683,Janus,Korey Ann Moser Wilson,≤100
108033614124277,Bizzo Swifty,These ads ran without a disclaimer,≤100
1894051154162543,Kansas Truth Caucus,"Kansas Truth Caucus, INC",≤100
151578225365662,Bushra Amiwala,Bushra  Amiwala,≤100
53541257714,The Arc of the United States,"ARC OF THE UNITED STATES, INC., THE",1700
40973310753,Pathfinder International,Pathfinder International,511
105164984311646,2020 US Senate Democratic Primary Candidate Forum,Democratic Club of The Woodlands,≤100
317994000546,Windborne,These ads ran without a disclaimer,≤100
615857615161278,Foodservice Teamsters Fight for Justice,INTERNATIONAL BROTHERHOOD OF TEAMSTERS,1275
69757566686,Mid-Ohio Foodbank,Mid-Ohio Foodbank,≤100
195647600913215,No Safe Spaces Movie,These ads ran without a disclaimer,≤100
102834341212044,KellyShirt.com,These ads ran without a disclaimer,≤100
109001450692123,Entertainment Journal,Brooke Armani Corley,≤100
101725717957036,nikolina.gegic,These ads ran without a disclaimer,≤100
370244866939124,Candy Coated Kink,These ads ran without a disclaimer,≤100
6244252028,Considerable,These ads ran without a disclaimer,≤100
103556674475180,Elect Michael R. Galvan for Cameron County Sheriff 2020,Michael Ray Galvan,≤100
1438231369627864,One Meal a Day,One Meal a Day for the Planet,≤100
104282284481247,Ken Wilkerson for Killeen,Ken Lavell Wilkerson,≤100
149576021182,Indiana Right to Life,Indiana Right to Life,≤100
419794381380683,Savory Institute,Savory Institute,≤100
20718168936,Pete Olson,Congressman Pete Olson,≤100
1997948090437271,Global Emergency Response Coalition,Global Impact,908
439369726812654,Billy Graff,Billy Graff Campaign,247
271941253389528,Piccolina,These ads ran without a disclaimer,361
101507197884698,David Ray for AR House District 40,David Ray for State Representative,≤100
164302750336862,Wish,These ads ran without a disclaimer,200
123373666818,Noritz Tankless Water Heaters,Stefanie M Kotulski,≤100
976603072550312,Knack Apparel,These ads ran without a disclaimer,≤100
2086703394708672,TwentyTwenty,These ads ran without a disclaimer,≤100
202774546401452,Jeanne Ives,JEANNE FOR CONGRESS,103
162373073824096,EdSurge,These ads ran without a disclaimer,≤100
404164463091452,Chas Castell,Charles William Peter Castell,≤100
1160821537401145,"Southern Florida Farmed Animal Transition,Inc.",These ads ran without a disclaimer,≤100
111018393814396,Quiddity company,Jordan Paul Thomason,≤100
29008276590,The Salvation Army Greater New York Division,The Salvation Army,≤100
42551620536,Equal Justice Works,EQUAL JUSTICE WORKS,≤100
1062503853771551,Organ Mountain,These ads ran without a disclaimer,≤100
85576047938,ORAM,Robert Irby Blackmon,≤100
300612450632414,Mike Pence Coloring Book by Darren Martin,Darren Nicholas Martin,≤100
559064320775674,Col Rob Maness ret,Iron Liberty Group LLC,≤100
562026924183779,Democratic Club of The Woodlands,Democratic Club of The Woodlands GPAC,≤100
286765578022499,Scobar,These ads ran without a disclaimer,≤100
116848609715504,Libertarian Party Market Environmentalism Caucus,Adam Zielinski,≤100
174009339411865,SmartNews,These ads ran without a disclaimer,≤100
111131472234841,Impact San Antonio,These ads ran without a disclaimer,≤100
104203901109472,Fresh Brewed Wonders,These ads ran without a disclaimer,≤100
109168517144555,Mike Denton,Mike Denton Campaign,7232
422826887923070,Bucky Spangler Music & Videos,Trace Verle Ordiway,≤100
105094539552397,Blue Army Shrine Our Lady Of Fatima,These ads ran without a disclaimer,≤100
182193211815005,Issue One,Issue One,≤100
147037682078719,Empty Bowls McKinney,ST PETER'S EPISCOPAL CHURCH,≤100
124626320898336,Catholic Extension,"CATHOLIC CHURCH EXTENSION SOCIETY OF THE UNITED STATES OF AMERICA, THE",134
106987864140710,Blue Jupiter,Billie Jo Farvour,≤100
2338804136409050,Macek For Sheriff,Macek For Sheriff,741
